64	 0.765395581911696	                  0.00511917322399094 
80	 0.7833274692332686	 0.00490324877616974 
96	 0.7961782584743566	 0.004650546897638385 
112	 0.8098923391269375	 0.004548573927367819 
128	 0.819795179579839	                  0.004807286801827678 
144	 0.8273692235493343	 0.00448019122841202 
160	 0.8343691226646976	 0.004472565803207279 
176	 0.8405238781928864	 0.0046998409248174495 
192	 0.8460310948892618	 0.004306550061269285 
208	 0.850246522265302	                  0.004150118636548776 
224	 0.8549764241104292	 0.004480419738855343 
