64	 0.8289837952846802	 0.0050813305998956265 
80	 0.8419767297237583	 0.004517314495409945 
96	 0.850054531552899	                   0.004338180543966245 
112	 0.8593551943935573	 0.004675999153684118 
128	 0.8648683579105654	 0.004520682208039438 
144	 0.8701703365452543	 0.004642024976455562 
160	 0.8742252403481514	 0.0046556041811604155 
176	 0.8774511298959002	 0.004218577091169425 
192	 0.8809265713426905	 0.0040464980722092645 
208	 0.8830950997873633	 0.004055286495324669 
224	 0.8861744675424404	 0.00442123027007823 
