64	 0.1401538398509398	 0.010923355289369012 
80	 0.1148933003166703	 0.009204697336517253 
96	 0.09481701113769962	 0.012314417098737344 
112	 0.08117033288691529	 0.010797305205131159 
128	 0.06993928255761878	 0.011712324973695164 
144	 0.06354369856843586	 0.009887629686789157 
160	 0.05593019345552418	 0.011999015224104652 
176	 0.05051650280030608	 0.01340887943727093 
192	 0.04983560458619771	 0.012059015080096292 
208	 0.04382824678969795	 0.012706743435862576 
224	 0.04339808180057279	 0.012333919603491162 
