64	 0.7599852922998248	 0.00547749577136992 
80	 0.7769244374429012	 0.004845277253333708 
96	 0.7916151147626859	 0.0044603380412812305 
112	 0.8038021452381143	 0.004484636802811254 
128	 0.8134005280880732	 0.00418733360008316 
144	 0.822108953020202	                  0.004546344710506426 
160	 0.8295410457208753	 0.004705214651109236 
176	 0.8356965786135392	 0.004333669622677285 
192	 0.841837188016502	                  0.004497479479595299 
208	 0.8453058384427977	 0.0045647392014136826 
224	 0.8495003868323149	 0.0038928912024924554 
