42.0	7.80057766966998
30.000000000000004	5.434552265885541
30.000000000000007	7.166603073454418
42.00000000000001	7.80057766966998
20.0	3.24394171108128
20.000000000000004	4.206260025984426
20.000000000000004	4.8513382983299005
20.0	5.007124677523718
20.0	5.369044142733725
20.000000000000004	5.387999321349934
30.0	5.43455226588554
20.000000000000004	5.603654769932047
20.0	5.9529353640388445
19.999999999999996	5.980312790740523
19.999999999999996	6.426066008736711
19.999999999999993	6.649450944084399
19.999999999999996	6.742892158106328
19.999999999999996	6.996955793267533
20.0	7.1527823845930865
30.0	7.16660307345442
20.0	7.437906654547236
41.99999999999999	7.80057766966998
12.000000000000002	1.4289531431214777
12.000000000000004	2.7782160615843265
20.00000000000001	3.2439417110812805
11.999999999999996	3.250345495741443
12.000000000000002	3.2877473281114726
12.000000000000002	3.3823924930178224
12.000000000000002	3.7287530345761186
11.999999999999998	3.884943172830134
12.0	3.9011551270787743
11.999999999999998	4.204961350162025
19.999999999999996	4.206260025984426
12.000000000000002	4.233895446501769
11.999999999999998	4.311661551390093
12.000000000000002	4.441611515136814
11.999999999999998	4.5749647014925445
11.999999999999995	4.688782539393953
12.000000000000002	4.783211805542934
11.999999999999996	4.8005776696699805
20.0	4.851338298329899
12.0	4.922536719865489
12.0	5.00022744339728
19.999999999999996	5.00712467752372
12.0	5.046774604034375
11.999999999999998	5.209923837268232
11.999999999999998	5.289348152836384
20.000000000000004	5.369044142733726
11.999999999999996	5.381256247459768
20.0	5.387999321349935
29.999999999999993	5.434552265885542
12.0	5.4883506105339634
12.0	5.499246929875778
20.0	5.603654769932047
11.999999999999998	5.698576709956785
11.999999999999998	5.790506169844662
11.999999999999996	5.804880017064746
11.999999999999998	5.952266648582909
20.000000000000004	5.952935364038845
20.0	5.980312790740524
11.999999999999998	6.040907913131089
11.999999999999998	6.311490327863265
20.000000000000007	6.426066008736711
12.000000000000002	6.432283429197019
11.999999999999996	6.442151244632719
19.99999999999999	6.649450944084398
12.0	6.729889995865027
11.999999999999995	6.737982545944
19.999999999999996	6.742892158106329
12.0	6.7802462860927495
20.0	6.996955793267533
19.999999999999996	7.152782384593088
29.999999999999993	7.166603073454419
12.000000000000004	7.181582663435485
11.999999999999998	7.198772845555842
20.0	7.437906654547238
41.99999999999999	7.80057766966998
5.999999999999999	2.6645352591003757e-15
5.999999999999999	1.4023318939366316
6.0	1.4278898796147037
12.0	1.4289531431214795
6.0	2.0499398645489846
6.000000000000001	2.1350982022490745
6.0	2.2510742389620186
6.000000000000001	2.478940059031135
5.999999999999997	2.5802984386041787
6.000000000000003	2.7053501840511145
6.0	2.748414591796669
11.999999999999996	2.7782160615843248
5.999999999999998	2.8021073710501603
6.000000000000002	2.9317141275191134
6.000000000000002	3.077924031643641
5.9999999999999964	3.122281307276716
6.000000000000002	3.1546020936953507
19.999999999999996	3.2439417110812805
11.999999999999998	3.250345495741443
